Doctor_ID,Associated_Diseases,Rating,Arrival_Time,Departure_Time,Contact_Number
788,Hypertension,1.9156724242064267,08:00,15:00,435-617-6879x166
789,Malaria,4.128376159650507,11:00,14:00,001-888-993-8716x291
790,Migraine,4.32118308838686,09:00,17:00,497-922-0752
791,Malaria,3.7799342154130895,11:00,16:00,(712)759-6789
792,Impetigo,2.2609752719258704,09:00,17:00,+1-940-354-3877x737
793,urinary tract infection,3.7479834327864885,10:00,13:00,(395)833-1622
794,allergy,1.0551770635524682,08:00,17:00,001-618-363-6908x79778
795,drug reaction,1.7475222229867486,08:00,15:00,001-663-628-3425x80656
796,Hypertension,3.0528940236694417,10:00,13:00,685.864.5920
797,Arthritis,1.2071791875762656,11:00,17:00,268-620-1051
798,Common Cold,4.228681037172946,10:00,13:00,+1-981-816-1438x780
799,Acne,4.509304213100496,09:00,14:00,(781)261-6877x7771
800,Hypertension,4.6443400368943495,08:00,14:00,001-675-985-5553x001
801,Common Cold,3.8788531015173318,09:00,14:00,(881)555-5912
802,Typhoid,3.6448840706503027,10:00,14:00,736-769-1061x880
803,allergy,1.1141144367763927,08:00,13:00,623-541-7001x0900
804,Cervical spondylosis,1.1015979566441478,10:00,16:00,659.721.9135x573
805,Dimorphic Hemorrhoids,4.02840580086273,08:00,13:00,+1-702-723-0540x91126
806,Arthritis,4.09377430512378,08:00,13:00,001-728-587-7401x9905
807,diabetes,2.0853423981847343,08:00,17:00,5194003444
808,Common Cold,2.9600024077122344,11:00,17:00,871.482.8072x30310
809,Typhoid,1.2012669990212448,08:00,16:00,(407)213-2031
810,urinary tract infection,4.4468973701613725,10:00,13:00,+1-620-575-7182x088
811,Cervical spondylosis,1.6558142226860135,10:00,16:00,(413)393-4035x3869
812,Fungal infection,3.161469446652466,10:00,15:00,001-457-905-2213x4482
813,Hypertension,1.4352609239644711,11:00,13:00,438-504-2589x7892
814,Jaundice,1.81004432099005,11:00,17:00,+1-670-706-2641x871
815,Fungal infection,3.416693531674434,09:00,13:00,(656)271-2094x3584
816,Jaundice,2.401863194394014,10:00,15:00,001-505-482-7495x970
817,Common Cold,3.8538958794418314,11:00,15:00,957.582.3332
818,PsoriasisVaricose Veins,2.866907735204097,11:00,13:00,+1-725-857-2640
819,drug reaction,4.230790920456851,11:00,15:00,(405)898-2666x217
820,urinary tract infection,2.5386183659927832,10:00,17:00,219-789-4140x6784
821,Fungal infection,3.6354763802663927,08:00,17:00,001-610-281-7661x128
822,Dengue,3.854208030476362,10:00,16:00,2733173635
823,Cervical spondylosis,1.758906807677033,09:00,15:00,(793)602-9416
824,Arthritis,1.0184727176473953,09:00,16:00,+1-362-276-7487x771
825,Dengue,4.695103882100911,08:00,16:00,378-595-2315x17832
826,Pneumonia,3.2442833252044903,10:00,15:00,752-367-7349x5415
827,Hypertension,2.268675814269107,09:00,17:00,504-936-5443
828,PsoriasisVaricose Veins,1.412619460931508,10:00,16:00,+1-319-584-7347x3436
829,Dengue,4.8041611589006195,10:00,16:00,813.700.1526
830,Arthritis,1.8847182463496144,09:00,17:00,+1-307-642-7761x460
831,gastroesophageal reflux disease,2.5794759236827596,10:00,14:00,(835)983-6329x8123
832,Migraine,3.7715910387322933,11:00,17:00,+1-637-761-9003x22354
833,Hypertension,3.8734660953741047,09:00,15:00,001-845-289-8240x706
834,Malaria,1.9044467368482034,10:00,17:00,(949)283-4724x49443
835,Fungal infection,4.516865179837619,10:00,17:00,001-501-614-7795x268
836,Cervical spondylosis,4.761975226805612,09:00,14:00,001-953-633-7124x9474
837,diabetes,1.9214726900639878,08:00,15:00,001-726-275-3909x16229
838,Typhoid,2.7084578262025376,09:00,16:00,(249)809-9214x928
839,Jaundice,4.357486103168411,09:00,14:00,683-430-3188x15596
840,Chicken pox,3.596377550988288,11:00,17:00,709.367.1991x0117
841,Arthritis,4.402633318079621,09:00,17:00,9909977062
842,Pneumonia,4.867700220409712,10:00,17:00,001-595-251-0927x0958
843,Cervical spondylosis,3.0266037442958242,08:00,15:00,(635)293-4536
844,Arthritis,2.826192552115297,09:00,16:00,+1-654-428-7915x91991
845,drug reaction,4.4149761851893,11:00,15:00,874.298.1491x8251
846,gastroesophageal reflux disease,3.4551997152077134,11:00,17:00,+1-827-311-5139x22807
847,Chicken pox,2.5138198636185014,08:00,13:00,815.829.4022x49652
848,peptic ulcer disease,2.337342420645421,09:00,13:00,260.926.0667x1863
849,PsoriasisVaricose Veins,1.687501137307061,08:00,16:00,001-540-208-7402
850,Dimorphic Hemorrhoids,1.3869434834508212,09:00,16:00,276.982.5815x35326
851,peptic ulcer disease,3.2413246534098468,08:00,13:00,428.637.8513x57314
852,Typhoid,3.8419463815305517,09:00,17:00,954-508-4453x934
853,Arthritis,2.8324415609167457,09:00,15:00,582.786.6540
854,peptic ulcer disease,1.0281001278867654,11:00,14:00,(957)200-6760
855,Pneumonia,2.500568440254648,09:00,17:00,(225)330-8206x08789
856,Pneumonia,1.5182197371123825,11:00,17:00,6826161915
857,gastroesophageal reflux disease,4.943071286498635,10:00,15:00,+1-205-874-1164x93382
858,Pneumonia,3.5385007132860937,09:00,15:00,920-661-6994
859,Jaundice,2.006702305312808,11:00,16:00,481-930-6648x126
860,drug reaction,1.6436570758272562,11:00,17:00,858.934.3573x7137
861,Chicken pox,1.7515315966570002,11:00,16:00,938-817-7196x773
862,diabetes,4.167328325187877,09:00,17:00,883.673.2126x084
863,Dengue,2.209269911110512,11:00,16:00,265.312.0272
864,urinary tract infection,4.191107621878237,08:00,16:00,566-725-6787
865,Malaria,1.8381945750697386,11:00,13:00,(567)753-7921x63395
866,Cervical spondylosis,3.275371850358699,09:00,14:00,397.724.0847x625
867,Pneumonia,3.1752369695909812,08:00,13:00,2069555776
868,Migraine,2.618316121515855,11:00,17:00,+1-693-481-9209x9008
869,Cervical spondylosis,2.1279174483361527,09:00,17:00,867-954-3133
870,Migraine,3.647038643424156,11:00,14:00,001-614-581-1972
871,Cervical spondylosis,1.1597875963396795,10:00,15:00,001-552-522-3452
872,allergy,3.4559658798250217,08:00,15:00,7435395822
873,Dengue,4.260432857319456,09:00,15:00,+1-404-655-5604x0178
874,Pneumonia,2.2782836984735666,11:00,15:00,001-550-785-9364x2299
875,urinary tract infection,4.438898349609423,08:00,17:00,+1-277-346-3361x8897
876,Migraine,1.3500227707897445,09:00,15:00,526-817-9890
877,Fungal infection,4.257960206427784,11:00,16:00,438-990-2392x275
878,Fungal infection,1.3214775877771783,08:00,16:00,(681)548-1945x0146
879,Hypertension,3.681314719688242,11:00,17:00,6499921960
880,Common Cold,4.242827753167818,10:00,15:00,215-959-9449
881,Acne,3.574226986122549,08:00,14:00,(264)916-7206x3254
882,diabetes,1.2124372691228,11:00,13:00,001-952-547-1754
883,Common Cold,3.0151340582600894,09:00,15:00,728.995.9678x2787
884,peptic ulcer disease,1.8238138604093725,10:00,15:00,(298)510-3417x20319
885,Migraine,3.25948005900313,11:00,16:00,583-620-3780x1957
886,Dengue,3.83643039148491,09:00,13:00,7744769125
887,Fungal infection,3.634072111470462,11:00,15:00,001-726-799-2785
888,gastroesophageal reflux disease,1.9828589519718909,11:00,15:00,808.534.7394x32538
889,Bronchial Asthma,4.342741824433631,08:00,13:00,(458)673-8454
890,gastroesophageal reflux disease,2.3165991326105178,10:00,15:00,+1-760-491-0386
891,Dengue,1.5627748370405623,08:00,14:00,(699)590-2217x8140
892,Chicken pox,2.5628892322863637,08:00,16:00,+1-980-206-9402
893,drug reaction,1.3763746972337931,10:00,16:00,+1-552-602-5293x61224
894,gastroesophageal reflux disease,3.570196900084503,10:00,13:00,001-498-437-9621x406
895,drug reaction,2.6928594205289307,10:00,13:00,(741)648-3642
896,Jaundice,1.8316966488288031,10:00,13:00,+1-248-997-6116x960
897,peptic ulcer disease,4.0007062991509095,08:00,17:00,345.347.5771x286
898,Dengue,3.850561499253186,10:00,13:00,801.961.4101
899,Fungal infection,4.473257255859329,09:00,15:00,+1-728-562-1165x87813
900,Hypertension,1.690084155413202,08:00,17:00,(758)484-7070
901,Hypertension,2.82689733426829,09:00,15:00,(555)564-3614
902,PsoriasisVaricose Veins,1.097174363048214,10:00,14:00,+1-313-691-9792x74432
903,Hypertension,4.742657884696374,10:00,14:00,219-846-9226
904,urinary tract infection,3.9614817148865726,08:00,13:00,769.701.9195x347
905,peptic ulcer disease,4.958690146407067,11:00,17:00,916-906-9219x7051
906,Dengue,1.0612798779927313,09:00,16:00,(682)996-7726x85751
907,Arthritis,4.079069614997476,09:00,17:00,001-625-962-3599
908,Acne,2.8154403434571607,08:00,14:00,8997219855
909,Jaundice,3.1919563527367076,09:00,13:00,801.517.6804
910,Typhoid,3.5570091255168728,11:00,14:00,(435)468-0292x6546
911,PsoriasisVaricose Veins,1.4988720145832541,08:00,15:00,(915)462-6887x39015
912,Migraine,2.6841430191382916,11:00,17:00,947.572.3630x0363
913,drug reaction,2.48805287954195,09:00,14:00,2579335755
914,allergy,1.8134280184984273,11:00,14:00,001-579-991-6104x392
915,Acne,2.727579883800769,08:00,13:00,721-576-2817x0093
916,Typhoid,4.445201470060294,09:00,15:00,001-747-249-1167x9496
917,PsoriasisVaricose Veins,2.4819963354006602,09:00,16:00,+1-493-953-7429x27670
918,Malaria,4.801850544035633,11:00,15:00,881-475-7990x303
919,Chicken pox,1.427064716070971,11:00,17:00,(509)543-4272x9238
920,Acne,2.3615846352833314,09:00,15:00,001-220-380-8852x37096
921,drug reaction,4.871114684656278,08:00,15:00,001-664-794-0561x8836
922,allergy,2.9252665085615197,10:00,17:00,+1-635-728-6913x235
923,allergy,3.836392963494807,08:00,15:00,001-239-740-5385x75598
924,Jaundice,3.28258557471526,11:00,13:00,(299)372-8176x5179
925,diabetes,3.056584414246682,10:00,16:00,+1-691-560-7003x047
926,Arthritis,1.4609553313497967,08:00,16:00,+1-446-534-7083x986
927,allergy,1.0428884749278309,11:00,16:00,924-574-3794x015
928,Cervical spondylosis,3.129086164625793,10:00,15:00,(754)813-7231
929,Malaria,2.0129240037295624,08:00,13:00,925-454-8774x8928
930,Impetigo,1.0604826241371317,11:00,16:00,(946)384-3980x267
931,Hypertension,4.539655449463327,11:00,14:00,001-246-659-7923
932,Dimorphic Hemorrhoids,4.368556859911111,08:00,14:00,(450)823-7760x670
933,peptic ulcer disease,4.522077901359292,10:00,15:00,001-441-589-0244x04962
934,Typhoid,2.6586006472368036,08:00,15:00,+1-849-304-5683x732
935,diabetes,4.252412906512429,10:00,15:00,+1-976-999-0029
936,Impetigo,4.901421258461576,11:00,16:00,(395)949-8695x185
937,drug reaction,3.47420705768349,10:00,17:00,001-380-276-9999x72086
938,gastroesophageal reflux disease,2.1290237105692795,11:00,14:00,(479)354-0548
939,Bronchial Asthma,1.1343953951495744,09:00,15:00,501.574.1406x57215
940,Fungal infection,2.338427048777718,08:00,15:00,001-695-421-1577x10428
941,Cervical spondylosis,2.581852149135307,08:00,13:00,354-943-0508x1259
942,Dimorphic Hemorrhoids,4.4638367521260065,10:00,14:00,7016123378
943,Bronchial Asthma,1.2436075428450395,11:00,17:00,261-784-2328x178
944,Chicken pox,1.1329387780942128,10:00,15:00,951.706.0621x2836
945,Hypertension,3.8263295701517785,08:00,15:00,001-466-378-4001
946,Common Cold,4.666317951778196,10:00,17:00,(600)361-3354x745
947,Hypertension,2.7321062952891477,08:00,15:00,8078715761
948,allergy,3.7125335028728674,10:00,15:00,847-935-7223x90165
949,Dengue,2.232219246428447,10:00,17:00,+1-860-919-9526x8013
950,Dimorphic Hemorrhoids,2.981212888407682,08:00,15:00,(401)252-8327
951,Cervical spondylosis,2.0935636721033837,09:00,15:00,001-779-526-8353x13497
952,Acne,2.073096492146818,10:00,15:00,(563)480-0569
953,Bronchial Asthma,2.0863099479430334,09:00,14:00,(534)427-4659x034
954,Bronchial Asthma,4.0576166604093435,08:00,16:00,594.397.1139x292
955,Arthritis,4.685147697294514,09:00,14:00,280.840.8622x85097
956,Migraine,4.929537520890062,11:00,17:00,+1-996-468-7071x46051
957,Fungal infection,3.019261610885188,08:00,13:00,401.296.8062
958,Jaundice,4.0560772250406645,09:00,16:00,937.281.8687
959,PsoriasisVaricose Veins,2.435580662432726,11:00,16:00,697-244-1692x092
960,gastroesophageal reflux disease,3.3424567668390472,09:00,15:00,+1-958-299-9818x622
961,gastroesophageal reflux disease,1.5705597735534864,10:00,13:00,831-728-7732
962,peptic ulcer disease,1.3741324371341053,11:00,15:00,460-743-2472x963
963,Acne,1.5520564189469948,10:00,15:00,9765197598
964,Common Cold,2.1444239078133442,10:00,14:00,(270)426-9193
965,Chicken pox,1.2491559122926197,08:00,15:00,854-352-5364x1573
966,Bronchial Asthma,4.094229735815585,10:00,17:00,(304)524-6344
967,drug reaction,4.054657374410267,10:00,14:00,+1-336-465-3432
968,drug reaction,3.143744486675006,11:00,15:00,001-287-410-2334x796
969,Malaria,4.43589236755296,11:00,17:00,4277448958
970,gastroesophageal reflux disease,3.454736528528381,11:00,17:00,937-601-1196x081
971,peptic ulcer disease,1.664018175141385,11:00,13:00,8613861100
972,Hypertension,4.826346673212793,08:00,14:00,(880)590-4602x32309
973,Dimorphic Hemorrhoids,4.722713737518612,08:00,14:00,+1-714-204-9484x841
974,Fungal infection,3.1844362641319255,11:00,14:00,001-482-408-6841
975,PsoriasisVaricose Veins,4.41021753038463,09:00,15:00,(491)804-7059x9932
976,Bronchial Asthma,2.681733214514383,09:00,15:00,514.500.4333x818
977,Dengue,4.864389105253126,08:00,14:00,501.962.5282
978,peptic ulcer disease,3.085309778852427,10:00,14:00,001-227-568-4844x19175
979,Chicken pox,4.935954078530102,09:00,16:00,(764)935-7943x77584
980,drug reaction,3.72374405106406,08:00,16:00,+1-988-699-8605x52076
981,Acne,2.6729496331517812,08:00,17:00,001-729-213-7045
982,drug reaction,1.7615483567796781,11:00,17:00,343-575-0975
983,Common Cold,3.976762957993125,09:00,17:00,707-266-2882x2400
984,Malaria,2.700312519981713,08:00,15:00,+1-286-362-6355
985,Chicken pox,2.143205904012104,11:00,14:00,613.891.2284
986,Impetigo,3.9605952355080976,08:00,15:00,2327142328
987,Impetigo,3.377940811102864,11:00,17:00,(313)727-5550x009
988,Chicken pox,1.786892570700208,10:00,17:00,339.457.3897
989,Dengue,1.8685458013253062,11:00,17:00,2793835924
990,urinary tract infection,4.042453501356954,11:00,15:00,(712)213-9656x3343
991,Dengue,1.5278432520351481,08:00,14:00,(582)710-7233x252
992,drug reaction,4.144918272609996,08:00,17:00,(999)852-5277
993,Migraine,2.817955841752776,10:00,14:00,446-211-0029
994,Chicken pox,4.6299590738098315,09:00,16:00,001-641-549-6783x3560
995,Dengue,1.1467995002933078,08:00,16:00,(434)961-4808x36790
996,Acne,4.02969998310752,08:00,16:00,001-577-879-7633
997,urinary tract infection,1.0508906848806427,09:00,14:00,927.469.1643
998,Malaria,4.686355566790202,11:00,17:00,+1-601-429-8853
999,gastroesophageal reflux disease,4.980505561607812,09:00,16:00,785-969-0513x92591
1000,Jaundice,1.1447724237598522,08:00,13:00,486.768.3169
